username,rating,comment,date;;;;
"MS Corp.,1,""Saya kecewa sekali. Sudah 2 bulan menggunakan layanan shopee paket saya sudah telat 2x berturut-turut, saya tidak pernah mengalami hal ini di aplikasi lain. Mohon untuk diperbaiki masalahnya."",2025-12-28 14:54:01";;;;
Iwan Surosono,1,bad respon,2025-12-28 14:26:13;;;;
Alfiansyah Ramadhan,5,OL shop andalan,2025-12-28 13:58:49;;;;
Azhari Syawaludin,5,excelent,2025-12-28 13:17:04;;;;
Ronald F. Adam,5,sangat user friendly dan respon cepat,2025-12-28 13:06:18;;;;
Tutik “ArtShapeTeacher” Suprihatiningsih, SPd.,5,Sweet Dreams😴💭,2025-12-28 12:21:32;;;;
"Alvin Chang,2,""di shoppe food bagian cari sepertinya rusak karena saya ketik nama makanan / resto ad bbrp yg tidak muncul padahal di shoppe food ada, tolong diperbaiki"",2025-12-28 11:59:25";;;;
Very Hardian,5,goooddd mantap,2025-12-28 11:46:35;;;;
Nuke Nurtiasih,5,pengiriman cepat dan barangnya bagus. tks.,2025-12-28 11:32:48;;;;
"ERIS DWI INDARTO,1,""setelah diupdate tampilan pencarian shopee jadi yg terburuk, bukan memudahkan malah membingungkan, sudah lama pakai shopee ini akhir tahun terburuk untuk update"",2025-12-28 11:12:06";;;;
Rigen Artika,1,KURIRNYA GAK ADA YANG SEKOLAH,2025-12-28 09:50:35;;;;
"Adhi P Baonk,5,""cukup1 kata ... membantu dalam belanja mudah praktis, aplikasi user friendly"",2025-12-28 09:48:36";;;;
"Theresia Cassandra S.V,4,""Shopee sekarang pengirimannya lama. tadinya saya say no sama tokped, tapi bbrpa bulan ini mulai pakai tokped"",2025-12-28 08:36:14";;;;
Haris Budi,1,Dark mode not supported,2025-12-28 08:04:12;;;;
ani puspita,5,keren seh,2025-12-28 07:51:39;;;;
Bebe Widyani,1,stop showing ads while opening other apps its really annoying i will delete this app soon if ads keep on showing,2025-12-28 06:29:28;;;;
"Lutfiah Dewi,1,""Tolong dong ketika checkout shopeefood ada konfirmasi lagi bahwa sudah yakin pesanannya akan dibeli. apalagi saat sopipay terisi, akan langsung terbeli. Pembatalan harusnya 1 menit, bukan 5 detik😭"",2025-12-28 05:46:12";;;;
t4tunk subiantoro,5,sangat membantu untuk mendapatkan kebutuhan yang saya inginkan,2025-12-28 04:59:16;;;;
Febrian,1,sekarang setiap buka shopee selalu otomatis memutar shopee live jadi mengganggu.,2025-12-28 03:20:35;;;;
"Amel Lia,1,""jeleq banget iklannya, ga di sentuh di bawa pindah dimensi, apik banget lo rek"",2025-12-28 02:09:45";;;;
Sea Vibe,3,kenapa ya shoopefood kalo hujan mesti sistem mereka error.. pasti ngak dapat driver.. gw pastiin lagi.. ternyata resto nya juga ngak ada notif dari sistem kalo ada order.. mohon di perbaiki,2025-12-27 22:55:44;;;;
"Dessy Fatmawati,1,""kecewa dg jasa kurirnya masa setiap kali barang sampe paketnya udah ada yg buka dan kardusnya sobek"""" gimana klo beli barang yang lumayan harganya jadi takut paket hilang atau gak sampe sesuai"",2025-12-27 22:14:10";;;;
Bakiman Zf,1,Filter favorit saya filter by kota/kabupaten hilang. Bikin males,2025-12-27 21:37:15;;;;
"Garry Stewart,1,""Tegur tuh pihak pengirimnya. Make SPX engga pernah bener, selalu terlambat 1 minggu bahkan 1 bulan dari estimasi."",2025-12-27 21:34:37";;;;
"Irhas Fudhail,1,""pilihan lokasi jadi Jabodetabek, bukan dipisah. jadi susah buat nyari lokasi yg pas. update malah jadi nyusahin budug"",2025-12-27 20:53:57";;;;
Cil Gangs,1,Instant = 2 hari. Lucu lu badut,2025-12-27 20:39:58;;;;
Rasito,3,good,2025-12-27 20:38:35;;;;
"Risqi Ikhsani,1,""the app is so slow because so many unwanted video ads run automatically, remember not all people has decent phone, even using Samsung with g99 chipset it's still laggy especially when everytime I open this app, the never wanted random video ad shows up. remember this is just an online shop app, not even a game, but some games run smoother than this app. if only there is a button feature to disable """"run video ads automatically"""" it would be helpful, sadly they never cared about it."",2025-12-27 19:42:21";;;;
"Fachrizal Ramadhan,1,""sering bgt dapet notif """"barang akan segera dikirim dalam 3 hari"""" padahal gk lagi order apapun. clickbait bgt"",2025-12-27 19:38:29";;;;
"indira dewi,1,""ngeselin banget, harus ya iklan shopee ada dimana mana? ga di wattpad, ga di web"",2025-12-27 19:19:03";;;;
"Saulen Vernosean,3,""kesel bgt udh gw lagi dpt masalah, ini paket gw cek detail, fitur lindungi kerusakan """"belum diterbitkan"""", walaupun Gope doang, ya gw sama aja gadapet manfaatnya intinya, paansih, kalaupun cuman bug keterangan doang tapi aslinya udah diterbitin ya ttp aja, sebel bgt. benerin noh bug bugnya, udah ngelag pula kalo scroll lama lama, mls bgt, mending gw pindah ke platform yang lebih sepi kalo gini terus, gpp dah ongkir mahal dikit di yg lain, yg menting ga kaya belanja di pasar Deket rumah gw sehari"""""",2025-12-27 18:05:04";;;;
"SilviaPutri,1,""SHOPEE LU BISA STOP MAKSA GAA!!! disemua apk yg gue buka, iklannya selalu shopee, lg baca novel tbtb ke shopee, ga sekali dua kali. gue udh download shopee, udh pake shopee bertaun taun, gue selalu pake shopee tenang aja gaperlu maksa maksa, bikin gedeg aja gue apus lama lama ini shopee"",2025-12-27 17:03:49";;;;
Iedha Astuty (Ida),5,Memudahkan saya Berbelanja saat Barang yg di butuhkan susah d cari tp selalu ada dishopie,2025-12-27 16:43:41;;;;
"Aisyah Miyuki,3,""it's great. I always use this as my main e-commerce to buy something. but one thing that I want to say as a user. since in Indonesia we have qris, can you please add qris payment so everything can be simpler? thank you (⌒‿⌒) edit: I currently got fooled by irresponsible person, and I'm going to delete my account so my spinjam feature won't active in my next new Shopee. but when I pressed deleting account submission button, it just led me to a blank page. please fix it."",2025-12-27 16:20:02";;;;
"Yogie Irawan,1,""sudah 3x pesen shopeefood dikira murah, ternyata langsung uang kita tersedot untuk membeli voucher makanan ( bukan langsung makanan yang kita beli) tanpa scan jari ato password seakan akan murah tetapi setelah itu ada biaya ongkir, pengemasan, dll yg sangat mahal... jatohnya sangat merugikan konsumen sih ini, kurang ajar banget shopee"",2025-12-27 16:10:32";;;;
Iann Novianna47,5,bagus banget,2025-12-27 15:07:58;;;;
"Jecky Tandean,1,""aplikasi sampah, pengiriman telat, masa tiba di perpanjang seenak jidat, voucher 10 rbu yg di kasih juga mau di pakai syaratnya bejibun"",2025-12-27 13:19:05";;;;
"safriadi a muhammad,1,""urusan barang belum nyampai aja ribet, malah disuruh daftar shopee pinjam"",2025-12-27 13:13:30";;;;
"Izaz Ahlanda Putra,3,""The app is good, but there are too many features that makes my phone lag so bad."",2025-12-27 12:50:31";;;;
luvleysa,1,gedek bgt sama iklan shopee. lagi enak' nonton film malah ada iklan shopee muluuuuuuuuuu. sumpah ngeselin bgt bikin badmood,2025-12-27 12:47:44;;;;
Muhammad alfatih,1,tiap mau payment dg saldo shoppay slalu g bisa . pdhal saldo lbih banyak dri jumlah yg mesti dipayment. chat cs.. tulalit juga.sllu sring gagal payment dg berapa akun beda hp+nomer juga sangat buruk shoppe.. kbnyakan biaya tpi solusi g terbantukan.,2025-12-27 12:38:37;;;;
Alyse Septy,5,market place on line yang komplit Dan memudahkan customer looking barang,2025-12-27 11:47:51;;;;
Desy Setyawan,5,banyakin promo lagi makin senang pakai aplikasinya ♥️♥️♥️♥️♥️♥️,2025-12-27 11:18:34;;;;
"Ahmad Refi,1,""perbaiki algoritma kalian, saya co selalu dibatalkan karna alasan aktivitas tidak wajar. saya membayar dengan shopee pay dan memanfaatkan voucher yang kalian berikan, namun selalu gagal saat co."",2025-12-27 11:17:41";;;;
Ardhan,1,Algoritma rekomendasi live dan video di beranda tidak sesuai dengan minat saya.,2025-12-27 10:36:40;;;;
"Manahara Dikson,5,""abundant supplies, quick and reliable"",2025-12-27 10:36:09";;;;
"Satrio Gilang Ismaya,1,""kebanyakan gimmick aplikasi jadi berat dan lemott, UI juga kureng"",2025-12-27 09:41:16";;;;
Nandi Wardhana,1,Landing page / home makin berat sejak di page live and video. Bintang 1 dulu sampai dikembalikan ke sebelumnya,2025-12-27 07:58:14;;;;
"Bill Benedict,1,""You guys are toast. the third time a driver has lied about my delivery since relocation to Gading Nias apartment. I'm done with Shopee and your piss-poor customer relations. I have messaged you every time and you have yet to respond to any of my quirees. after almost 8 years and """"platinum"""" membership status. I'm taking my business elsewhere"",2025-12-27 07:26:17";;;;
"Ali Pengkor,1,""Privasi sudah tidak aman, saat live host penjual tau nama kita, padahal sudah pakai username, nomer WA pakai username, pengiriman pakai nama lain. Hanya transfer dari shopee pay ke bank pakai nama sebenarnya, apakah dari sini kebocorannya? saya tanya CS jawabnya muter2 aja. Pantas aja saya perhatikan toko jual barang fake atau punya review bintang satu sampai ribuan tidak ada tindakan dari shopee, masih aja toko gentayangan cari mangsa pembeli yg awam."",2025-12-27 07:06:11";;;;
"Malihah Nurul Izzah,2,""please benerin ui/ux kalian, makin kesini makin ngeribetin user"",2025-12-27 02:33:00";;;;
Dalila Morato Pinto,5,👍👍👍👍,2025-12-27 02:28:32;;;;
Angel carynn,5,😍,2025-12-27 01:06:31;;;;
menna men,1,shopee!! saldoku ketahan tanpa alasan! punya hati ga si,2025-12-27 00:27:00;;;;
Agi Lukas,5,Terimakasih banyak Shopee..,2025-12-26 23:42:10;;;;
"Arri Kurniawan, MD,2,""saya user platinum di shopee, saya sudah cukup lama pakai app ini. ga tau kenapa biaya layanan makin mahal.. dulu 1000, 1500, skrg s/d 5000? makin banyak biaya admin. 😅"",2025-12-26 23:25:43";;;;
"Abraham R.,1,""sebenarnya programmer aplikasi ini pinter apa bodo ya, masa aplikasi tambah lama tambah gede, tapi performanya tambah lama tambah lemot dan ngelag, betul2 programmer sampah.."",2025-12-26 22:50:11";;;;
Kollenel ElJabbar,3,dumb opening app with lagging video,2025-12-26 22:15:03;;;;
"mr.tabcan ifurtal,5,""you're the best,,,go a head"",2025-12-26 21:48:25";;;;
"Dita Achia,5,""bagus lengkap bahkan saya merangkap seller dan mencoba affiliate aplikasi nya sangat mudah dan membantu ... tkhs semoga shoppe semakin sukses dan tetap memudahkan khususnya pelaku UMKM perorangan dan tidak mahal mahal potongannya sehingga tetap memberikan harga yang murah ke pembeli, drpd app sebelah... tkhs jaya selalu"",2025-12-26 21:15:12";;;;
feriyana feri,1,The distribution system was really bad. The delivery location was chosen from the furthest location from the buyer. Control over external couriers also appears inadequate. There's no support available to resolve issues. Buyers must proactively contact their couriers. What a bad system Shopee has.,2025-12-26 20:51:26;;;;
Anton Baindo,5,mantap,2025-12-26 20:30:54;;;;
"Said Ishaq,3,""maaf, pikirkan konsumsi buat daya baterai nya juga kalau update, bener² rakus nyedotnya. Dan konsumsi storage yg hampir tembus 1GB meskipun sudah clear cache, ini rakus kedua dikelas only marketplace. Tolong pikirkan 2 hal itu aja, thanks"",2025-12-26 19:36:50";;;;
Mr Man,1,Banyak iklan dan new phising methods...,2025-12-26 18:59:33;;;;
"Orang Ya orang,1,""Sy bli brg mau byr pk shopeepay, pas itu sy emg ngerasa ada yg kurang sm prosedurny tp ttp berhasil pembeliannya. Disitu sy ngerasa udh aja tggl nunggu brg nyampe, hari ini sy liat trnyt pembayaran ggl dan pembelian dibatalkan. Sedangkan sy mau ke luar kota, dan barang yg dibatalkan hrs di bli ulg pdhl waktu sdh h-jam. Sy bru ngecek krn ngerasa sdh waktunya utk sampai. Tlg klo sekiranya ada prosedur yg salah atau pembayaran gagal kasih notif, sy ini yg ribet jdny. Perbaiki segera."",2025-12-26 18:47:47";;;;
"Agus Suwardono,1,""banyak toko menampilkan produk tidak sesuai dengan yg dikirim, shopee seharusnya memfilternya dengan teliti dan memberi sanksi bila perlu biar nama baik, shopee ga terkesan """"itu bukan urusanku""""."",2025-12-26 18:03:06";;;;
Rudytv Dhek Reng Reng,5,mantap,2025-12-26 17:45:57;;;;
Rukayah Sudarman,5,murah banyak barang barang yang akan kita butuhkan ada semua,2025-12-26 17:30:33;;;;
Wiwik Aja,5,serba ada,2025-12-26 16:56:30;;;;
"haydar wajihan,1,""selama ini baik baik aja, tapi tiba tiba aplikasi lemot bgt. padahal buka aplikasi lainya lancar lancar aja. edit : makin kacau aplikasinya, berat banget buat reload."",2025-12-26 16:52:22";;;;
"xyz dhan,1,""saran aja, pas pertama kali buka shopee mending langsung ke menu beranda, jangan ke menu """"vidio & live"""" karena jadi nge lag dan ga mood buat belaja"",2025-12-26 16:31:30";;;;
Shiro_ku Konoha,5,always use this app for buy anything I need.....thxu shopee for being helpful 😊🙏,2025-12-26 15:34:18;;;;
Safei Muhammad,5,easy to use,2025-12-26 15:29:20;;;;
dwi hariyanto,3,spx sekarang lama banget kenapa yak...,2025-12-26 15:22:03;;;;
"Taufik Hidayat,2,""sekarang di menu chat, banyak akun yang berupaya untuk menipu dengan menginfokan akun terblokir. tolong bisa di deteksi, karena sangat menganggu dan membahayakan."",2025-12-26 14:39:18";;;;
"Aditiyanta Karsendra Putra,5,""paling nyaman belanja di Shopee, sampai dah langganan kurir 😂"",2025-12-26 13:32:39";;;;
Januar Sk,5,Shopee menyenangkan,2025-12-26 13:28:13;;;;
Mohammad Ridwan,5,Mantul mantul mantul iya iya iya......,2025-12-26 12:42:28;;;;
"Song Yaxuan,1,""iklan nya gila, bisa ga sih gausah auto open aplikasinya? lgi main game tbtb lngsung kebuka shopee, gajelas. bikin muak nih aplikasi"",2025-12-26 12:40:55";;;;
Ambar Febriani,1,semakin bnayak penjual yang tidak terpercaya di app ini. Proses pengembalian dana sangat berlangsung lama. tempat pengaduan penjual nakal tidak berfungsi. Proses pengaduan sangat alot dan menjengkelkan. CS nya tidak semuanya terlatih dan punya standar. Jangan pernah beli barang besar atau furniture di app ini. tidak pernah datang barang yang seperti di gambar penjual. barang-barang kecil mungkin masih bisa ditoleransi. tapi urnitute sama sekali tidak bisa dipercaya.,2025-12-26 12:39:26;;;;
"Ratna Pratiwi Kusumastuti,1,""CS sangat tidak membantu, sangat merugikan customer"",2025-12-26 12:17:49";;;;
Andreas Widdy Christanto,2,ini gimana kok tiap pencet kembali malah ke halaman awal? kalian ini kebanyakan ngide,2025-12-26 11:26:00;;;;
Ai Kaka,5,👍,2025-12-26 10:36:31;;;;
Nurusana Alvina,3,shopee sekarang lama banget pengiriman nya. gak kayak dulu lagi yg cepet sat set 😔😔,2025-12-26 10:22:45;;;;
"Siti sam'iyah,1,""males bgt kalau lagi buka apk lain, trs tiba tiba ke aplikasi shopee"",2025-12-26 10:00:01";;;;
Alvin Kusuma,5,great app,2025-12-26 09:18:09;;;;
Faiq Kaconk,5,paling suka belanja disini karena gercep terus kurir x baik banget terimakasih,2025-12-26 09:15:53;;;;
Jane Fiona Meha,1,Tidak memberikan solusi saat pembeli sudah mengajukan masalah berkali-kali 👎👎👎👎👎,2025-12-26 09:14:12;;;;
"Dhea Fatma,1,""Problems: 1) When you enter immediately you're taken to the live/video and even when you exit that tab and take away it's permission for floating window and there's no visible video, the video's audio still plays. It even still plays when I exit the app and takes away its permission for background data use. It lowers the volume of the music I'm listening to even when I've already exited until I restart my phone. Very annoying. 2) The pic/video memory allowance for returning items is too small."",2025-12-26 09:05:54";;;;
"Ghea Miftahul Jannah,1,""SEMAKIN UPDATE SEMAKIN LEMOT. gausah kebanyakan fitur deh, better bikin apk yg bisa fit ke semua handphone. orang mau belanja dibuat kesel dulu."",2025-12-26 08:43:56";;;;
"Muhammad Razin,1,""Bisakah rating minus aplikasi ini? Setiap masuk aplikasi selalu diarahkan ke menu shopee video, mengganggu banget jadi gak mood belanja"",2025-12-26 08:03:13";;;;
Idhoo Bond,5,mantapp,2025-12-26 07:51:06;;;;
Clydiee,2,lama kali datang barangnya weh,2025-12-26 06:57:45;;;;
haerul anwar,5,👍,2025-12-26 06:55:28;;;;
"Arrohmah,5,""suka banget sama shopee bisa ngasi semua nya dengan baik, membuat banyak konsumen benar' senang salah satunya yaitu AKUU, aku bener' suka banget bisa belanja di shopee karna semua produk yang aku butuhin ada, dan selain itu aku juga happy sekali bisa dapetin vocher diskon setiap hari di shopee, Thanks U semoga sukses selalu😉💘"",2025-12-26 06:23:39";;;;
"adam yulianto,5,""terpenuhi semua kebutuhan, semuaaaa yaa semuaa 🥰🥰🥰"",2025-12-26 05:10:48";;;;
"Bagus Wahyu w,1,""bad system, bad employment"",2025-12-26 04:45:54";;;;
garel,1,GABISAAA KUNJUNGIN TOKOOOO,2025-12-26 03:28:06;;;;
RIFKY K I,4,Mantap,2025-12-26 01:28:50;;;;
Jamaludin Bn anadi,5,recommend,2025-12-25 22:00:17;;;;
Edi Santoso,2,Sayang skrg aplikasi Shopee berat sekali. Hampir2 tdk bisa digunakan.,2025-12-25 22:00:01;;;;
Achmad Fajar Wiratama,1,BERIKAN KEBIJAKAN YANG TIDAK MEMBUAT DRIVER KESUSAHAN YANG AKHIRNYA BERDAMPAK KE KONSUMEN. BUAT MENJADI LEBIH EFEKTIF DAN MASUK AKAL. TAMBAH DRIVER AGAR TIDAK TERJADI BENTROKAN KEPENTINGAN MAKANAN DAN BARANG.,2025-12-25 21:47:19;;;;
hermes dharmadi,3,lesser or off shopee AI auto reply,2025-12-25 21:43:36;;;;
"amanda muthia,1,""tolong untuk kurir yg di tugaskan mengantar paket cod itu dibenahi, masa paket yg hrsnya bayar 160k di tambahin jd 170k, dan barusan juga paket hrsnya bayar 20k lalu di tambah jd 25k, tolong dibenahi ya, dan kebetulan yg menerima paket ini bukan saya tp ortu saya, tolong untuk lbh jujur dlm menjalankan pekerjaan kalian."",2025-12-25 20:49:36";;;;
Jhon Ginting,5,its been so long in good and bad days..after aĺl a thank you for being there is never be so hard to say.,2025-12-25 19:10:06;;;;
"Siti Mukarromah,1,""kepada pihak Shopee, saya minta tolong untuk kurir yang bertugas kirim paket tolong untuk selalu menghubungi customer nya terlebih dahulu, jangan langsung menunda pengiriman. padahal saya sudah menunggu dari tadi pagi. dan mohon untuk mencantumkan nomer telepon kurir nya pada saat proses pengantaran agar para customer juga bisa menghubungi kurir tersebut"",2025-12-25 18:45:08";;;;
"Panji Mufqi Harokah,4,""For now, I will put 1 Star, because until now I cannot proceed the payment. Please fix the problem soon."",2025-12-25 18:21:30";;;;
"reha azfahree,1,""gw tuh benci bgt deh sama shopee lama lama, kenapa ya kalo gua buka link shopee itu tuh malah kaya ngeleg bgt, terus kalo gua buka shopee selalu no internet no internet trs, pdhl ya gua kalo buka apk lain itu tuh internet lancar lancar aja tuh tapi kalo buka shopee ngeleg trs knp sih?, terus iklan nya, iklan lo tuh ganggu bgt tau! bisa stop ga si iklan lo yg to much itu, nyeselin tau ga, gua suka belanja di shopee tapi ngeselin bgt deh kalo kaya gini"",2025-12-25 17:37:25";;;;
